transferring data
Tue Jul  6 17:20:03 PDT 2021

Finished transferring
Tue Jul  6 17:20:04 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : PostTrainingConfigs/BACH_transformed_testing/AdamP/lr-0.0001-config-AdamP.yaml
    data                : /localscratch/zhan8425.7068044.0        
    output              : ImageNet_post_trained/BACH_transformed/AdamP/output/fine_tuning
    checkpoint          : ImageNet_post_trained/BACH_transformed/AdamP/checkpoint/fine_tuning/lr-0.0001
    resume              : None                                    
    pretrained_model    : ImageNet                                
    freeze_encoder      : 1                                       
    root                : .                                       
    save_freq           : 200                                     
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Output dir ImageNet_post_trained/BACH_transformed/AdamP/output/fine_tuning does not exist, building
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              BACH_transformed    
    network              ResNet18            
    optimizer            AdamP               
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              0.0001              
    early_stop_threshold -1.0                
    optimizer_kwargs     {'weight_decay': 0.0005}
    scheduler_kwargs     {'gamma': 0.5, 'step_size': 20.0}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           200                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
AdamP on BACH_transformed: T 1/3 | E 1/200 Ended | E Time: 7.210s | ~Time Left: 1434.860s |  Train Loss: 1.3291 | Train Acc. 37.1608% | Test Loss: 1.4127 | Test Acc. 35.4167%
AdamP on BACH_transformed: T 2/3 | E 94/200 Ended | E Time: 6.618s | ~Time Left: 701.540s |  Train Loss: 0.4483 | Train Acc. 81.0021% | Test Loss: 0.7262 | Test Acc. 69.5833%
AdamP on BACH_transformed: T 2/3 | E 95/200 Ended | E Time: 6.347s | ~Time Left: 666.457s |  Train Loss: 0.4606 | Train Acc. 82.7766% | Test Loss: 0.7032 | Test Acc. 72.9167%
AdamP on BACH_transformed: T 2/3 | E 96/200 Ended | E Time: 6.387s | ~Time Left: 664.255s |  Train Loss: 0.4312 | Train Acc. 83.8205% | Test Loss: 0.7792 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 2/3 | E 97/200 Ended | E Time: 6.422s | ~Time Left: 661.465s |  Train Loss: 0.4011 | Train Acc. 83.6117% | Test Loss: 0.7048 | Test Acc. 71.2500%
AdamP on BACH_transformed: T 2/3 | E 98/200 Ended | E Time: 7.037s | ~Time Left: 717.809s |  Train Loss: 0.4284 | Train Acc. 85.6994% | Test Loss: 1.1094 | Test Acc. 66.2500%
AdamP on BACH_transformed: T 2/3 | E 99/200 Ended | E Time: 6.498s | ~Time Left: 656.346s |  Train Loss: 0.4325 | Train Acc. 82.8810% | Test Loss: 0.6762 | Test Acc. 75.4167%
AdamP on BACH_transformed: T 2/3 | E 100/200 Ended | E Time: 6.408s | ~Time Left: 640.782s |  Train Loss: 0.4162 | Train Acc. 84.4468% | Test Loss: 0.7690 | Test Acc. 72.5000%
AdamP on BACH_transformed: T 2/3 | E 101/200 Ended | E Time: 6.419s | ~Time Left: 635.470s |  Train Loss: 0.4496 | Train Acc. 81.9415% | Test Loss: 0.7261 | Test Acc. 70.4167%
AdamP on BACH_transformed: T 2/3 | E 102/200 Ended | E Time: 6.686s | ~Time Left: 655.276s |  Train Loss: 0.4164 | Train Acc. 84.8643% | Test Loss: 0.6100 | Test Acc. 74.1667%
AdamP on BACH_transformed: T 2/3 | E 103/200 Ended | E Time: 6.419s | ~Time Left: 622.689s |  Train Loss: 0.4236 | Train Acc. 84.6555% | Test Loss: 0.6155 | Test Acc. 77.5000%
AdamP on BACH_transformed: T 2/3 | E 104/200 Ended | E Time: 6.396s | ~Time Left: 614.048s |  Train Loss: 0.4061 | Train Acc. 84.4468% | Test Loss: 0.6547 | Test Acc. 72.5000%
AdamP on BACH_transformed: T 2/3 | E 105/200 Ended | E Time: 6.405s | ~Time Left: 608.511s |  Train Loss: 0.4336 | Train Acc. 83.9248% | Test Loss: 0.5797 | Test Acc. 78.7500%
AdamP on BACH_transformed: T 2/3 | E 106/200 Ended | E Time: 6.375s | ~Time Left: 599.275s |  Train Loss: 0.3991 | Train Acc. 84.9687% | Test Loss: 0.8138 | Test Acc. 70.0000%
AdamP on BACH_transformed: T 2/3 | E 107/200 Ended | E Time: 6.464s | ~Time Left: 601.182s |  Train Loss: 0.3610 | Train Acc. 86.1169% | Test Loss: 0.4295 | Test Acc. 82.9167%
AdamP on BACH_transformed: T 2/3 | E 108/200 Ended | E Time: 7.223s | ~Time Left: 664.503s |  Train Loss: 0.4029 | Train Acc. 86.2213% | Test Loss: 0.6850 | Test Acc. 72.9167%
AdamP on BACH_transformed: T 2/3 | E 109/200 Ended | E Time: 6.341s | ~Time Left: 577.042s |  Train Loss: 0.4144 | Train Acc. 83.4029% | Test Loss: 0.7794 | Test Acc. 74.1667%
AdamP on BACH_transformed: T 2/3 | E 110/200 Ended | E Time: 6.375s | ~Time Left: 573.729s |  Train Loss: 0.4121 | Train Acc. 84.9687% | Test Loss: 0.6068 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 2/3 | E 111/200 Ended | E Time: 6.406s | ~Time Left: 570.151s |  Train Loss: 0.3649 | Train Acc. 85.6994% | Test Loss: 0.7003 | Test Acc. 73.7500%
AdamP on BACH_transformed: T 2/3 | E 112/200 Ended | E Time: 6.432s | ~Time Left: 566.029s |  Train Loss: 0.3634 | Train Acc. 84.9687% | Test Loss: 0.6229 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 2/3 | E 113/200 Ended | E Time: 6.525s | ~Time Left: 567.654s |  Train Loss: 0.3452 | Train Acc. 86.5344% | Test Loss: 0.7426 | Test Acc. 69.5833%
AdamP on BACH_transformed: T 2/3 | E 114/200 Ended | E Time: 6.486s | ~Time Left: 557.795s |  Train Loss: 0.3417 | Train Acc. 86.5344% | Test Loss: 0.4903 | Test Acc. 77.0833%
AdamP on BACH_transformed: T 2/3 | E 115/200 Ended | E Time: 6.383s | ~Time Left: 542.568s |  Train Loss: 0.3635 | Train Acc. 86.4301% | Test Loss: 1.1457 | Test Acc. 62.0833%
AdamP on BACH_transformed: T 2/3 | E 116/200 Ended | E Time: 6.446s | ~Time Left: 541.462s |  Train Loss: 0.4168 | Train Acc. 83.5073% | Test Loss: 0.6215 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 2/3 | E 117/200 Ended | E Time: 6.439s | ~Time Left: 534.445s |  Train Loss: 0.3689 | Train Acc. 85.8038% | Test Loss: 0.9320 | Test Acc. 68.3333%
AdamP on BACH_transformed: T 2/3 | E 118/200 Ended | E Time: 6.496s | ~Time Left: 532.699s |  Train Loss: 0.3728 | Train Acc. 86.4301% | Test Loss: 0.6564 | Test Acc. 74.1667%
AdamP on BACH_transformed: T 2/3 | E 119/200 Ended | E Time: 6.509s | ~Time Left: 527.232s |  Train Loss: 0.3784 | Train Acc. 85.0731% | Test Loss: 0.5332 | Test Acc. 79.1667%
AdamP on BACH_transformed: T 2/3 | E 120/200 Ended | E Time: 6.978s | ~Time Left: 558.218s |  Train Loss: 0.3442 | Train Acc. 87.8914% | Test Loss: 0.8136 | Test Acc. 72.0833%
AdamP on BACH_transformed: T 2/3 | E 121/200 Ended | E Time: 6.542s | ~Time Left: 516.796s |  Train Loss: 0.3171 | Train Acc. 87.7871% | Test Loss: 0.6468 | Test Acc. 74.1667%
AdamP on BACH_transformed: T 2/3 | E 122/200 Ended | E Time: 6.399s | ~Time Left: 499.149s |  Train Loss: 0.3094 | Train Acc. 89.3528% | Test Loss: 0.6834 | Test Acc. 76.6667%
AdamP on BACH_transformed: T 2/3 | E 123/200 Ended | E Time: 6.372s | ~Time Left: 490.656s |  Train Loss: 0.3310 | Train Acc. 87.3695% | Test Loss: 0.5593 | Test Acc. 75.8333%
AdamP on BACH_transformed: T 2/3 | E 124/200 Ended | E Time: 6.509s | ~Time Left: 494.690s |  Train Loss: 0.3206 | Train Acc. 87.5783% | Test Loss: 0.6865 | Test Acc. 73.7500%
AdamP on BACH_transformed: T 2/3 | E 125/200 Ended | E Time: 6.419s | ~Time Left: 481.444s |  Train Loss: 0.3185 | Train Acc. 88.9353% | Test Loss: 0.7537 | Test Acc. 72.0833%
AdamP on BACH_transformed: T 2/3 | E 126/200 Ended | E Time: 6.503s | ~Time Left: 481.220s |  Train Loss: 0.2837 | Train Acc. 89.1441% | Test Loss: 0.6326 | Test Acc. 76.6667%
AdamP on BACH_transformed: T 2/3 | E 127/200 Ended | E Time: 6.364s | ~Time Left: 464.582s |  Train Loss: 0.3140 | Train Acc. 87.8914% | Test Loss: 0.5170 | Test Acc. 81.6667%
AdamP on BACH_transformed: T 2/3 | E 128/200 Ended | E Time: 6.540s | ~Time Left: 470.904s |  Train Loss: 0.2810 | Train Acc. 89.2484% | Test Loss: 0.6088 | Test Acc. 75.4167%
AdamP on BACH_transformed: T 2/3 | E 129/200 Ended | E Time: 6.455s | ~Time Left: 458.289s |  Train Loss: 0.3040 | Train Acc. 88.6221% | Test Loss: 0.5540 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 2/3 | E 130/200 Ended | E Time: 6.440s | ~Time Left: 450.797s |  Train Loss: 0.3115 | Train Acc. 88.8309% | Test Loss: 0.7914 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 2/3 | E 131/200 Ended | E Time: 6.485s | ~Time Left: 447.488s |  Train Loss: 0.2769 | Train Acc. 89.3528% | Test Loss: 0.5617 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 2/3 | E 132/200 Ended | E Time: 6.378s | ~Time Left: 433.735s |  Train Loss: 0.3084 | Train Acc. 87.3695% | Test Loss: 0.7065 | Test Acc. 73.7500%
AdamP on BACH_transformed: T 2/3 | E 133/200 Ended | E Time: 6.425s | ~Time Left: 430.444s |  Train Loss: 0.3128 | Train Acc. 87.3695% | Test Loss: 0.5967 | Test Acc. 75.4167%
AdamP on BACH_transformed: T 2/3 | E 134/200 Ended | E Time: 6.395s | ~Time Left: 422.083s |  Train Loss: 0.3089 | Train Acc. 89.3528% | Test Loss: 1.1829 | Test Acc. 65.0000%
AdamP on BACH_transformed: T 2/3 | E 135/200 Ended | E Time: 6.405s | ~Time Left: 416.353s |  Train Loss: 0.3122 | Train Acc. 87.9958% | Test Loss: 0.6170 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 2/3 | E 136/200 Ended | E Time: 6.465s | ~Time Left: 413.776s |  Train Loss: 0.2808 | Train Acc. 89.5616% | Test Loss: 0.6509 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 2/3 | E 137/200 Ended | E Time: 6.486s | ~Time Left: 408.609s |  Train Loss: 0.2640 | Train Acc. 89.4572% | Test Loss: 0.6527 | Test Acc. 77.9167%
AdamP on BACH_transformed: T 2/3 | E 138/200 Ended | E Time: 6.523s | ~Time Left: 404.426s |  Train Loss: 0.2836 | Train Acc. 90.1879% | Test Loss: 0.6318 | Test Acc. 77.9167%
AdamP on BACH_transformed: T 2/3 | E 139/200 Ended | E Time: 6.409s | ~Time Left: 390.965s |  Train Loss: 0.2746 | Train Acc. 90.1879% | Test Loss: 0.6648 | Test Acc. 75.4167%
AdamP on BACH_transformed: T 2/3 | E 140/200 Ended | E Time: 6.383s | ~Time Left: 382.953s |  Train Loss: 0.3216 | Train Acc. 87.2651% | Test Loss: 0.6256 | Test Acc. 77.5000%
AdamP on BACH_transformed: T 2/3 | E 141/200 Ended | E Time: 6.403s | ~Time Left: 377.801s |  Train Loss: 0.3069 | Train Acc. 88.8309% | Test Loss: 0.7162 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 2/3 | E 142/200 Ended | E Time: 6.460s | ~Time Left: 374.652s |  Train Loss: 0.2387 | Train Acc. 90.8142% | Test Loss: 0.6106 | Test Acc. 77.0833%
AdamP on BACH_transformed: T 2/3 | E 143/200 Ended | E Time: 6.706s | ~Time Left: 382.252s |  Train Loss: 0.2449 | Train Acc. 90.1879% | Test Loss: 0.5300 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 2/3 | E 144/200 Ended | E Time: 6.363s | ~Time Left: 356.304s |  Train Loss: 0.2748 | Train Acc. 90.5010% | Test Loss: 0.5018 | Test Acc. 82.0833%
AdamP on BACH_transformed: T 2/3 | E 145/200 Ended | E Time: 6.412s | ~Time Left: 352.636s |  Train Loss: 0.2638 | Train Acc. 90.9186% | Test Loss: 0.6565 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 2/3 | E 146/200 Ended | E Time: 6.466s | ~Time Left: 349.171s |  Train Loss: 0.2614 | Train Acc. 90.0835% | Test Loss: 0.5973 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 2/3 | E 147/200 Ended | E Time: 6.489s | ~Time Left: 343.919s |  Train Loss: 0.2675 | Train Acc. 90.7098% | Test Loss: 0.5262 | Test Acc. 80.0000%
AdamP on BACH_transformed: T 2/3 | E 148/200 Ended | E Time: 6.429s | ~Time Left: 334.314s |  Train Loss: 0.2836 | Train Acc. 89.3528% | Test Loss: 0.4816 | Test Acc. 82.5000%
AdamP on BACH_transformed: T 2/3 | E 149/200 Ended | E Time: 6.410s | ~Time Left: 326.916s |  Train Loss: 0.2681 | Train Acc. 89.7704% | Test Loss: 0.5112 | Test Acc. 77.0833%
AdamP on BACH_transformed: T 2/3 | E 150/200 Ended | E Time: 6.356s | ~Time Left: 317.819s |  Train Loss: 0.2775 | Train Acc. 89.6660% | Test Loss: 0.6436 | Test Acc. 75.0000%
AdamP on BACH_transformed: T 2/3 | E 151/200 Ended | E Time: 7.045s | ~Time Left: 345.186s |  Train Loss: 0.2491 | Train Acc. 90.1879% | Test Loss: 0.5017 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 2/3 | E 152/200 Ended | E Time: 6.611s | ~Time Left: 317.339s |  Train Loss: 0.2364 | Train Acc. 91.0230% | Test Loss: 0.8799 | Test Acc. 75.0000%
AdamP on BACH_transformed: T 2/3 | E 153/200 Ended | E Time: 6.429s | ~Time Left: 302.146s |  Train Loss: 0.2716 | Train Acc. 89.1441% | Test Loss: 0.8751 | Test Acc. 74.1667%
AdamP on BACH_transformed: T 2/3 | E 154/200 Ended | E Time: 6.388s | ~Time Left: 293.850s |  Train Loss: 0.3111 | Train Acc. 88.9353% | Test Loss: 0.5736 | Test Acc. 81.6667%
AdamP on BACH_transformed: T 2/3 | E 155/200 Ended | E Time: 6.476s | ~Time Left: 291.398s |  Train Loss: 0.2458 | Train Acc. 89.8747% | Test Loss: 0.5156 | Test Acc. 82.5000%
AdamP on BACH_transformed: T 2/3 | E 156/200 Ended | E Time: 6.374s | ~Time Left: 280.478s |  Train Loss: 0.2515 | Train Acc. 91.0230% | Test Loss: 0.8154 | Test Acc. 75.4167%
AdamP on BACH_transformed: T 2/3 | E 157/200 Ended | E Time: 6.572s | ~Time Left: 282.584s |  Train Loss: 0.2456 | Train Acc. 90.9186% | Test Loss: 0.5447 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 2/3 | E 158/200 Ended | E Time: 6.361s | ~Time Left: 267.159s |  Train Loss: 0.2546 | Train Acc. 89.8747% | Test Loss: 0.4601 | Test Acc. 82.9167%
AdamP on BACH_transformed: T 2/3 | E 159/200 Ended | E Time: 6.413s | ~Time Left: 262.934s |  Train Loss: 0.2589 | Train Acc. 90.3967% | Test Loss: 0.5241 | Test Acc. 81.6667%
AdamP on BACH_transformed: T 2/3 | E 160/200 Ended | E Time: 6.482s | ~Time Left: 259.294s |  Train Loss: 0.2159 | Train Acc. 91.9624% | Test Loss: 0.5561 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 2/3 | E 161/200 Ended | E Time: 6.514s | ~Time Left: 254.052s |  Train Loss: 0.2309 | Train Acc. 91.7537% | Test Loss: 0.5264 | Test Acc. 79.1667%
AdamP on BACH_transformed: T 2/3 | E 162/200 Ended | E Time: 6.490s | ~Time Left: 246.607s |  Train Loss: 0.2335 | Train Acc. 91.1273% | Test Loss: 0.5859 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 2/3 | E 163/200 Ended | E Time: 6.379s | ~Time Left: 236.029s |  Train Loss: 0.2178 | Train Acc. 91.7537% | Test Loss: 0.5797 | Test Acc. 78.7500%
AdamP on BACH_transformed: T 2/3 | E 164/200 Ended | E Time: 6.383s | ~Time Left: 229.785s |  Train Loss: 0.2276 | Train Acc. 90.8142% | Test Loss: 0.5423 | Test Acc. 81.6667%
AdamP on BACH_transformed: T 2/3 | E 165/200 Ended | E Time: 6.474s | ~Time Left: 226.582s |  Train Loss: 0.2831 | Train Acc. 90.5010% | Test Loss: 0.4732 | Test Acc. 79.1667%
AdamP on BACH_transformed: T 2/3 | E 166/200 Ended | E Time: 6.602s | ~Time Left: 224.481s |  Train Loss: 0.2378 | Train Acc. 91.1273% | Test Loss: 0.5438 | Test Acc. 82.5000%
AdamP on BACH_transformed: T 2/3 | E 167/200 Ended | E Time: 6.363s | ~Time Left: 209.968s |  Train Loss: 0.2584 | Train Acc. 90.3967% | Test Loss: 0.7137 | Test Acc. 72.0833%
AdamP on BACH_transformed: T 2/3 | E 168/200 Ended | E Time: 6.397s | ~Time Left: 204.704s |  Train Loss: 0.2329 | Train Acc. 91.6493% | Test Loss: 0.5556 | Test Acc. 81.6667%
AdamP on BACH_transformed: T 2/3 | E 169/200 Ended | E Time: 6.423s | ~Time Left: 199.122s |  Train Loss: 0.2109 | Train Acc. 91.6493% | Test Loss: 0.4358 | Test Acc. 82.9167%
AdamP on BACH_transformed: T 2/3 | E 170/200 Ended | E Time: 6.375s | ~Time Left: 191.239s |  Train Loss: 0.1811 | Train Acc. 93.6326% | Test Loss: 0.5451 | Test Acc. 79.1667%
AdamP on BACH_transformed: T 2/3 | E 171/200 Ended | E Time: 6.672s | ~Time Left: 193.501s |  Train Loss: 0.2079 | Train Acc. 93.3194% | Test Loss: 0.7022 | Test Acc. 75.0000%
AdamP on BACH_transformed: T 2/3 | E 172/200 Ended | E Time: 6.463s | ~Time Left: 180.964s |  Train Loss: 0.2468 | Train Acc. 89.0397% | Test Loss: 0.9139 | Test Acc. 74.5833%
AdamP on BACH_transformed: T 2/3 | E 173/200 Ended | E Time: 6.451s | ~Time Left: 174.170s |  Train Loss: 0.2622 | Train Acc. 89.8747% | Test Loss: 0.6572 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 2/3 | E 174/200 Ended | E Time: 6.400s | ~Time Left: 166.391s |  Train Loss: 0.2161 | Train Acc. 91.5449% | Test Loss: 0.5321 | Test Acc. 79.5833%
AdamP on BACH_transformed: T 2/3 | E 175/200 Ended | E Time: 6.616s | ~Time Left: 165.402s |  Train Loss: 0.1939 | Train Acc. 93.0063% | Test Loss: 0.7744 | Test Acc. 77.0833%
AdamP on BACH_transformed: T 2/3 | E 176/200 Ended | E Time: 6.437s | ~Time Left: 154.494s |  Train Loss: 0.1640 | Train Acc. 94.0501% | Test Loss: 0.5451 | Test Acc. 81.6667%
AdamP on BACH_transformed: T 2/3 | E 177/200 Ended | E Time: 6.412s | ~Time Left: 147.485s |  Train Loss: 0.2068 | Train Acc. 92.3800% | Test Loss: 0.6060 | Test Acc. 80.8333%
AdamP on BACH_transformed: T 2/3 | E 178/200 Ended | E Time: 6.375s | ~Time Left: 140.259s |  Train Loss: 0.1934 | Train Acc. 92.7975% | Test Loss: 0.5022 | Test Acc. 83.7500%
AdamP on BACH_transformed: T 2/3 | E 179/200 Ended | E Time: 6.385s | ~Time Left: 134.076s |  Train Loss: 0.2285 | Train Acc. 90.9186% | Test Loss: 0.5941 | Test Acc. 80.0000%
AdamP on BACH_transformed: T 2/3 | E 180/200 Ended | E Time: 6.399s | ~Time Left: 127.974s |  Train Loss: 0.2155 | Train Acc. 92.6931% | Test Loss: 0.4176 | Test Acc. 82.0833%
AdamP on BACH_transformed: T 2/3 | E 181/200 Ended | E Time: 6.392s | ~Time Left: 121.446s |  Train Loss: 0.2138 | Train Acc. 92.6931% | Test Loss: 0.6926 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 2/3 | E 182/200 Ended | E Time: 6.438s | ~Time Left: 115.879s |  Train Loss: 0.2263 | Train Acc. 91.0230% | Test Loss: 0.5608 | Test Acc. 80.4167%
AdamP on BACH_transformed: T 2/3 | E 183/200 Ended | E Time: 6.627s | ~Time Left: 112.666s |  Train Loss: 0.1960 | Train Acc. 92.3800% | Test Loss: 0.5836 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 2/3 | E 184/200 Ended | E Time: 6.495s | ~Time Left: 103.922s |  Train Loss: 0.1942 | Train Acc. 93.8413% | Test Loss: 0.5082 | Test Acc. 80.8333%
AdamP on BACH_transformed: T 2/3 | E 185/200 Ended | E Time: 6.405s | ~Time Left: 96.072s |  Train Loss: 0.2568 | Train Acc. 90.0835% | Test Loss: 0.6228 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 2/3 | E 186/200 Ended | E Time: 6.414s | ~Time Left: 89.799s |  Train Loss: 0.1639 | Train Acc. 94.4676% | Test Loss: 0.5138 | Test Acc. 80.4167%
AdamP on BACH_transformed: T 2/3 | E 187/200 Ended | E Time: 6.431s | ~Time Left: 83.602s |  Train Loss: 0.1735 | Train Acc. 93.7370% | Test Loss: 0.4767 | Test Acc. 86.2500%
AdamP on BACH_transformed: T 2/3 | E 188/200 Ended | E Time: 6.447s | ~Time Left: 77.360s |  Train Loss: 0.1923 | Train Acc. 92.3800% | Test Loss: 0.4883 | Test Acc. 82.0833%
AdamP on BACH_transformed: T 2/3 | E 189/200 Ended | E Time: 6.427s | ~Time Left: 70.702s |  Train Loss: 0.1686 | Train Acc. 94.0501% | Test Loss: 0.5728 | Test Acc. 81.6667%
AdamP on BACH_transformed: T 2/3 | E 190/200 Ended | E Time: 6.404s | ~Time Left: 64.036s |  Train Loss: 0.1729 | Train Acc. 93.8413% | Test Loss: 0.6747 | Test Acc. 77.9167%
AdamP on BACH_transformed: T 2/3 | E 191/200 Ended | E Time: 6.533s | ~Time Left: 58.801s |  Train Loss: 0.1851 | Train Acc. 92.7975% | Test Loss: 0.6742 | Test Acc. 77.0833%
AdamP on BACH_transformed: T 2/3 | E 192/200 Ended | E Time: 6.524s | ~Time Left: 52.194s |  Train Loss: 0.2157 | Train Acc. 93.5282% | Test Loss: 0.4642 | Test Acc. 84.1667%
AdamP on BACH_transformed: T 2/3 | E 193/200 Ended | E Time: 6.420s | ~Time Left: 44.938s |  Train Loss: 0.1536 | Train Acc. 94.0501% | Test Loss: 0.4491 | Test Acc. 84.5833%
AdamP on BACH_transformed: T 2/3 | E 194/200 Ended | E Time: 6.430s | ~Time Left: 38.578s |  Train Loss: 0.1358 | Train Acc. 95.1983% | Test Loss: 0.4733 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 2/3 | E 195/200 Ended | E Time: 6.490s | ~Time Left: 32.449s |  Train Loss: 0.1518 | Train Acc. 94.4676% | Test Loss: 0.4810 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 2/3 | E 196/200 Ended | E Time: 6.830s | ~Time Left: 27.321s |  Train Loss: 0.1462 | Train Acc. 94.6764% | Test Loss: 0.4573 | Test Acc. 82.9167%
AdamP on BACH_transformed: T 2/3 | E 197/200 Ended | E Time: 6.475s | ~Time Left: 19.424s |  Train Loss: 0.1452 | Train Acc. 95.4071% | Test Loss: 0.5027 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 2/3 | E 198/200 Ended | E Time: 6.446s | ~Time Left: 12.893s |  Train Loss: 0.2187 | Train Acc. 91.1273% | Test Loss: 0.6510 | Test Acc. 78.7500%
AdamP on BACH_transformed: T 2/3 | E 199/200 Ended | E Time: 6.414s | ~Time Left: 6.414s |  Train Loss: 0.2591 | Train Acc. 90.5010% | Test Loss: 0.5349 | Test Acc. 82.9167%
AdamP on BACH_transformed: T 2/3 | E 200/200 Ended | E Time: 6.468s | ~Time Left: 0.000s |  Train Loss: 0.2242 | Train Acc. 91.6493% | Test Loss: 0.5569 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 3/3 | E 1/200 Ended | E Time: 6.551s | ~Time Left: 1303.741s |  Train Loss: 1.3912 | Train Acc. 34.9687% | Test Loss: 1.4727 | Test Acc. 30.0000%
AdamP on BACH_transformed: T 3/3 | E 2/200 Ended | E Time: 6.427s | ~Time Left: 1272.494s |  Train Loss: 1.2642 | Train Acc. 41.9624% | Test Loss: 1.3048 | Test Acc. 40.0000%
AdamP on BACH_transformed: T 3/3 | E 3/200 Ended | E Time: 6.444s | ~Time Left: 1269.448s |  Train Loss: 1.2598 | Train Acc. 42.1712% | Test Loss: 1.3443 | Test Acc. 33.3333%
AdamP on BACH_transformed: T 3/3 | E 4/200 Ended | E Time: 6.415s | ~Time Left: 1257.301s |  Train Loss: 1.2240 | Train Acc. 43.9457% | Test Loss: 1.3147 | Test Acc. 37.0833%
AdamP on BACH_transformed: T 3/3 | E 5/200 Ended | E Time: 6.398s | ~Time Left: 1247.598s |  Train Loss: 1.2265 | Train Acc. 41.5449% | Test Loss: 1.2449 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 3/3 | E 6/200 Ended | E Time: 6.966s | ~Time Left: 1351.346s |  Train Loss: 1.1970 | Train Acc. 45.1983% | Test Loss: 1.4879 | Test Acc. 40.0000%
AdamP on BACH_transformed: T 3/3 | E 7/200 Ended | E Time: 6.438s | ~Time Left: 1242.502s |  Train Loss: 1.2033 | Train Acc. 47.3904% | Test Loss: 1.2831 | Test Acc. 42.5000%
AdamP on BACH_transformed: T 3/3 | E 8/200 Ended | E Time: 6.435s | ~Time Left: 1235.463s |  Train Loss: 1.1966 | Train Acc. 46.2422% | Test Loss: 1.2764 | Test Acc. 42.5000%
AdamP on BACH_transformed: T 3/3 | E 9/200 Ended | E Time: 6.375s | ~Time Left: 1217.662s |  Train Loss: 1.1952 | Train Acc. 47.0772% | Test Loss: 1.1899 | Test Acc. 47.9167%
AdamP on BACH_transformed: T 3/3 | E 10/200 Ended | E Time: 6.477s | ~Time Left: 1230.671s |  Train Loss: 1.1551 | Train Acc. 50.1044% | Test Loss: 1.1694 | Test Acc. 46.6667%
AdamP on BACH_transformed: T 3/3 | E 11/200 Ended | E Time: 6.424s | ~Time Left: 1214.164s |  Train Loss: 1.1472 | Train Acc. 50.2088% | Test Loss: 1.4042 | Test Acc. 43.7500%
AdamP on BACH_transformed: T 3/3 | E 12/200 Ended | E Time: 6.404s | ~Time Left: 1203.865s |  Train Loss: 1.1342 | Train Acc. 50.0000% | Test Loss: 1.2646 | Test Acc. 44.1667%
AdamP on BACH_transformed: T 3/3 | E 13/200 Ended | E Time: 6.461s | ~Time Left: 1208.297s |  Train Loss: 1.1743 | Train Acc. 48.1211% | Test Loss: 1.2205 | Test Acc. 43.7500%
AdamP on BACH_transformed: T 3/3 | E 14/200 Ended | E Time: 6.447s | ~Time Left: 1199.054s |  Train Loss: 1.1291 | Train Acc. 50.7307% | Test Loss: 1.1512 | Test Acc. 46.2500%
AdamP on BACH_transformed: T 3/3 | E 15/200 Ended | E Time: 6.548s | ~Time Left: 1211.411s |  Train Loss: 1.1547 | Train Acc. 46.5553% | Test Loss: 1.2317 | Test Acc. 45.4167%
