transferring data
Sun Jul  4 20:15:18 PDT 2021

Finished transferring
Sun Jul  4 20:15:19 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : PostTrainingConfigs/BACH_transformed_testing/AdamP/lr-0.0001-config-AdamP.yaml
    data                : /localscratch/zhan8425.6958608.0        
    output              : ADP_post_trained/BACH_transformed/AdamP/output/fine_tuning
    checkpoint          : ADP_post_trained/BACH_transformed/AdamP/checkpoint/fine_tuning/lr-0.0001
    resume              : None                                    
    pretrained_model    : /home/zhan8425/projects/def-plato/zhan8425/HistoKT/.Adas-checkpoint/ADP/best_trial_2.pth.tar
    freeze_encoder      : 1                                       
    root                : .                                       
    save_freq           : 25                                      
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Output dir ADP_post_trained/BACH_transformed/AdamP/output/fine_tuning does not exist, building
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              BACH_transformed    
    network              ResNet18            
    optimizer            AdamP               
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              0.0001              
    early_stop_threshold -1.0                
    optimizer_kwargs     {'weight_decay': 0.0005}
    scheduler_kwargs     {'gamma': 0.5, 'step_size': 20.0}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           200                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
AdamP on BACH_transformed: T 1/3 | E 1/200 Ended | E Time: 7.529s | ~Time Left: 1498.330s |  Train Loss: 1.3201 | Train Acc. 37.5783% | Test Loss: 1.3653 | Test Acc. 32.5000%
AdamP on BACH_transformed: T 1/3 | E 112/200 Ended | E Time: 6.642s | ~Time Left: 584.504s |  Train Loss: 0.4068 | Train Acc. 84.2380% | Test Loss: 0.7474 | Test Acc. 72.5000%
AdamP on BACH_transformed: T 1/3 | E 113/200 Ended | E Time: 6.709s | ~Time Left: 583.648s |  Train Loss: 0.3958 | Train Acc. 84.7599% | Test Loss: 0.8816 | Test Acc. 69.5833%
AdamP on BACH_transformed: T 1/3 | E 114/200 Ended | E Time: 6.717s | ~Time Left: 577.643s |  Train Loss: 0.4066 | Train Acc. 82.4635% | Test Loss: 0.7630 | Test Acc. 68.7500%
AdamP on BACH_transformed: T 1/3 | E 115/200 Ended | E Time: 6.755s | ~Time Left: 574.150s |  Train Loss: 0.3857 | Train Acc. 85.0731% | Test Loss: 0.6562 | Test Acc. 75.8333%
AdamP on BACH_transformed: T 1/3 | E 116/200 Ended | E Time: 6.783s | ~Time Left: 569.737s |  Train Loss: 0.3650 | Train Acc. 86.3257% | Test Loss: 0.6431 | Test Acc. 72.9167%
AdamP on BACH_transformed: T 1/3 | E 117/200 Ended | E Time: 7.003s | ~Time Left: 581.285s |  Train Loss: 0.3930 | Train Acc. 84.9687% | Test Loss: 0.6170 | Test Acc. 77.9167%
AdamP on BACH_transformed: T 1/3 | E 118/200 Ended | E Time: 6.706s | ~Time Left: 549.904s |  Train Loss: 0.4013 | Train Acc. 84.8643% | Test Loss: 1.1924 | Test Acc. 65.4167%
AdamP on BACH_transformed: T 1/3 | E 119/200 Ended | E Time: 6.649s | ~Time Left: 538.535s |  Train Loss: 0.3836 | Train Acc. 86.7432% | Test Loss: 0.6611 | Test Acc. 72.5000%
AdamP on BACH_transformed: T 1/3 | E 120/200 Ended | E Time: 6.695s | ~Time Left: 535.627s |  Train Loss: 0.3163 | Train Acc. 89.0397% | Test Loss: 0.6454 | Test Acc. 73.7500%
AdamP on BACH_transformed: T 1/3 | E 121/200 Ended | E Time: 6.666s | ~Time Left: 526.614s |  Train Loss: 0.3083 | Train Acc. 89.6660% | Test Loss: 0.6635 | Test Acc. 74.1667%
AdamP on BACH_transformed: T 1/3 | E 122/200 Ended | E Time: 6.891s | ~Time Left: 537.484s |  Train Loss: 0.3572 | Train Acc. 84.9687% | Test Loss: 0.7544 | Test Acc. 74.5833%
AdamP on BACH_transformed: T 1/3 | E 123/200 Ended | E Time: 6.707s | ~Time Left: 516.407s |  Train Loss: 0.3768 | Train Acc. 86.9520% | Test Loss: 0.6009 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 124/200 Ended | E Time: 6.680s | ~Time Left: 507.707s |  Train Loss: 0.2932 | Train Acc. 88.6221% | Test Loss: 0.6739 | Test Acc. 75.0000%
AdamP on BACH_transformed: T 1/3 | E 125/200 Ended | E Time: 6.683s | ~Time Left: 501.220s |  Train Loss: 0.3328 | Train Acc. 87.6827% | Test Loss: 0.8961 | Test Acc. 67.9167%
AdamP on BACH_transformed: T 1/3 | E 126/200 Ended | E Time: 6.722s | ~Time Left: 497.456s |  Train Loss: 0.3240 | Train Acc. 87.0564% | Test Loss: 0.7118 | Test Acc. 75.0000%
AdamP on BACH_transformed: T 1/3 | E 127/200 Ended | E Time: 6.633s | ~Time Left: 484.219s |  Train Loss: 0.3391 | Train Acc. 86.8476% | Test Loss: 0.7443 | Test Acc. 70.0000%
AdamP on BACH_transformed: T 1/3 | E 128/200 Ended | E Time: 6.737s | ~Time Left: 485.069s |  Train Loss: 0.3681 | Train Acc. 85.6994% | Test Loss: 1.0665 | Test Acc. 65.4167%
AdamP on BACH_transformed: T 1/3 | E 129/200 Ended | E Time: 6.722s | ~Time Left: 477.289s |  Train Loss: 0.3373 | Train Acc. 86.8476% | Test Loss: 0.7446 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 1/3 | E 130/200 Ended | E Time: 7.048s | ~Time Left: 493.364s |  Train Loss: 0.3299 | Train Acc. 87.1608% | Test Loss: 0.5584 | Test Acc. 79.5833%
AdamP on BACH_transformed: T 1/3 | E 131/200 Ended | E Time: 6.645s | ~Time Left: 458.475s |  Train Loss: 0.3009 | Train Acc. 87.4739% | Test Loss: 0.7532 | Test Acc. 71.2500%
AdamP on BACH_transformed: T 1/3 | E 132/200 Ended | E Time: 6.691s | ~Time Left: 454.994s |  Train Loss: 0.3122 | Train Acc. 88.9353% | Test Loss: 0.5080 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 1/3 | E 133/200 Ended | E Time: 6.720s | ~Time Left: 450.235s |  Train Loss: 0.3272 | Train Acc. 88.1002% | Test Loss: 0.7505 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 1/3 | E 134/200 Ended | E Time: 7.000s | ~Time Left: 462.017s |  Train Loss: 0.3264 | Train Acc. 87.6827% | Test Loss: 0.7283 | Test Acc. 74.1667%
AdamP on BACH_transformed: T 1/3 | E 135/200 Ended | E Time: 6.723s | ~Time Left: 436.982s |  Train Loss: 0.3727 | Train Acc. 86.0125% | Test Loss: 0.6146 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 1/3 | E 136/200 Ended | E Time: 6.651s | ~Time Left: 425.648s |  Train Loss: 0.3475 | Train Acc. 87.4739% | Test Loss: 0.5391 | Test Acc. 79.5833%
AdamP on BACH_transformed: T 1/3 | E 137/200 Ended | E Time: 6.612s | ~Time Left: 416.528s |  Train Loss: 0.3107 | Train Acc. 87.8914% | Test Loss: 0.5018 | Test Acc. 80.8333%
AdamP on BACH_transformed: T 1/3 | E 138/200 Ended | E Time: 6.681s | ~Time Left: 414.228s |  Train Loss: 0.2999 | Train Acc. 88.3090% | Test Loss: 0.5759 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 1/3 | E 139/200 Ended | E Time: 6.790s | ~Time Left: 414.162s |  Train Loss: 0.3291 | Train Acc. 86.3257% | Test Loss: 0.7191 | Test Acc. 73.7500%
AdamP on BACH_transformed: T 1/3 | E 140/200 Ended | E Time: 6.687s | ~Time Left: 401.249s |  Train Loss: 0.2909 | Train Acc. 89.0397% | Test Loss: 0.6691 | Test Acc. 75.4167%
AdamP on BACH_transformed: T 1/3 | E 141/200 Ended | E Time: 6.669s | ~Time Left: 393.495s |  Train Loss: 0.3199 | Train Acc. 87.4739% | Test Loss: 0.6480 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 1/3 | E 142/200 Ended | E Time: 6.718s | ~Time Left: 389.672s |  Train Loss: 0.3334 | Train Acc. 87.7871% | Test Loss: 0.5942 | Test Acc. 80.4167%
AdamP on BACH_transformed: T 1/3 | E 143/200 Ended | E Time: 6.688s | ~Time Left: 381.227s |  Train Loss: 0.3181 | Train Acc. 87.8914% | Test Loss: 0.6781 | Test Acc. 77.0833%
AdamP on BACH_transformed: T 1/3 | E 144/200 Ended | E Time: 6.682s | ~Time Left: 374.187s |  Train Loss: 0.2477 | Train Acc. 90.5010% | Test Loss: 0.6429 | Test Acc. 76.6667%
AdamP on BACH_transformed: T 1/3 | E 145/200 Ended | E Time: 6.641s | ~Time Left: 365.237s |  Train Loss: 0.2663 | Train Acc. 89.6660% | Test Loss: 0.6002 | Test Acc. 79.5833%
AdamP on BACH_transformed: T 1/3 | E 146/200 Ended | E Time: 6.730s | ~Time Left: 363.423s |  Train Loss: 0.3048 | Train Acc. 87.5783% | Test Loss: 1.2278 | Test Acc. 63.7500%
AdamP on BACH_transformed: T 1/3 | E 147/200 Ended | E Time: 6.701s | ~Time Left: 355.140s |  Train Loss: 0.2865 | Train Acc. 89.9791% | Test Loss: 0.9556 | Test Acc. 71.6667%
AdamP on BACH_transformed: T 1/3 | E 148/200 Ended | E Time: 6.704s | ~Time Left: 348.612s |  Train Loss: 0.2813 | Train Acc. 90.9186% | Test Loss: 0.7985 | Test Acc. 75.8333%
AdamP on BACH_transformed: T 1/3 | E 149/200 Ended | E Time: 6.672s | ~Time Left: 340.266s |  Train Loss: 0.3087 | Train Acc. 88.8309% | Test Loss: 0.5520 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 1/3 | E 150/200 Ended | E Time: 6.633s | ~Time Left: 331.626s |  Train Loss: 0.3118 | Train Acc. 87.8914% | Test Loss: 0.5312 | Test Acc. 80.4167%
AdamP on BACH_transformed: T 1/3 | E 151/200 Ended | E Time: 6.674s | ~Time Left: 327.018s |  Train Loss: 0.2489 | Train Acc. 91.0230% | Test Loss: 0.6185 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 1/3 | E 152/200 Ended | E Time: 6.747s | ~Time Left: 323.844s |  Train Loss: 0.2521 | Train Acc. 90.7098% | Test Loss: 0.5257 | Test Acc. 78.3333%
AdamP on BACH_transformed: T 1/3 | E 153/200 Ended | E Time: 6.825s | ~Time Left: 320.797s |  Train Loss: 0.2553 | Train Acc. 89.8747% | Test Loss: 0.7439 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 154/200 Ended | E Time: 6.599s | ~Time Left: 303.553s |  Train Loss: 0.2705 | Train Acc. 89.2484% | Test Loss: 0.8240 | Test Acc. 70.8333%
AdamP on BACH_transformed: T 1/3 | E 155/200 Ended | E Time: 6.651s | ~Time Left: 299.279s |  Train Loss: 0.2434 | Train Acc. 90.9186% | Test Loss: 0.6733 | Test Acc. 80.4167%
AdamP on BACH_transformed: T 1/3 | E 156/200 Ended | E Time: 6.663s | ~Time Left: 293.189s |  Train Loss: 0.2431 | Train Acc. 90.5010% | Test Loss: 0.6113 | Test Acc. 79.1667%
AdamP on BACH_transformed: T 1/3 | E 157/200 Ended | E Time: 6.721s | ~Time Left: 288.984s |  Train Loss: 0.2375 | Train Acc. 90.7098% | Test Loss: 0.5984 | Test Acc. 79.5833%
AdamP on BACH_transformed: T 1/3 | E 158/200 Ended | E Time: 7.050s | ~Time Left: 296.105s |  Train Loss: 0.2425 | Train Acc. 91.0230% | Test Loss: 0.6855 | Test Acc. 80.0000%
AdamP on BACH_transformed: T 1/3 | E 159/200 Ended | E Time: 6.654s | ~Time Left: 272.833s |  Train Loss: 0.2811 | Train Acc. 88.8309% | Test Loss: 0.8143 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 1/3 | E 160/200 Ended | E Time: 6.650s | ~Time Left: 266.020s |  Train Loss: 0.2734 | Train Acc. 89.4572% | Test Loss: 0.5874 | Test Acc. 78.7500%
AdamP on BACH_transformed: T 1/3 | E 161/200 Ended | E Time: 6.658s | ~Time Left: 259.643s |  Train Loss: 0.2429 | Train Acc. 91.0230% | Test Loss: 0.5743 | Test Acc. 79.1667%
AdamP on BACH_transformed: T 1/3 | E 162/200 Ended | E Time: 6.803s | ~Time Left: 258.521s |  Train Loss: 0.2957 | Train Acc. 88.4134% | Test Loss: 0.7570 | Test Acc. 73.3333%
AdamP on BACH_transformed: T 1/3 | E 163/200 Ended | E Time: 6.817s | ~Time Left: 252.245s |  Train Loss: 0.2632 | Train Acc. 89.9791% | Test Loss: 0.6384 | Test Acc. 77.0833%
AdamP on BACH_transformed: T 1/3 | E 164/200 Ended | E Time: 6.697s | ~Time Left: 241.087s |  Train Loss: 0.2593 | Train Acc. 89.9791% | Test Loss: 0.9317 | Test Acc. 68.7500%
AdamP on BACH_transformed: T 1/3 | E 165/200 Ended | E Time: 6.733s | ~Time Left: 235.669s |  Train Loss: 0.2307 | Train Acc. 91.8580% | Test Loss: 0.6236 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 166/200 Ended | E Time: 6.682s | ~Time Left: 227.180s |  Train Loss: 0.2434 | Train Acc. 90.5010% | Test Loss: 0.7284 | Test Acc. 73.7500%
AdamP on BACH_transformed: T 1/3 | E 167/200 Ended | E Time: 6.782s | ~Time Left: 223.814s |  Train Loss: 0.3046 | Train Acc. 87.9958% | Test Loss: 0.6160 | Test Acc. 77.9167%
AdamP on BACH_transformed: T 1/3 | E 168/200 Ended | E Time: 6.799s | ~Time Left: 217.568s |  Train Loss: 0.2921 | Train Acc. 88.7265% | Test Loss: 0.5934 | Test Acc. 79.1667%
AdamP on BACH_transformed: T 1/3 | E 169/200 Ended | E Time: 6.720s | ~Time Left: 208.326s |  Train Loss: 0.2097 | Train Acc. 93.1106% | Test Loss: 0.5805 | Test Acc. 77.5000%
AdamP on BACH_transformed: T 1/3 | E 170/200 Ended | E Time: 6.716s | ~Time Left: 201.477s |  Train Loss: 0.2104 | Train Acc. 92.3800% | Test Loss: 0.5231 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 1/3 | E 171/200 Ended | E Time: 6.861s | ~Time Left: 198.976s |  Train Loss: 0.1914 | Train Acc. 92.6931% | Test Loss: 0.4834 | Test Acc. 82.0833%
AdamP on BACH_transformed: T 1/3 | E 172/200 Ended | E Time: 6.692s | ~Time Left: 187.379s |  Train Loss: 0.2097 | Train Acc. 92.1712% | Test Loss: 0.5412 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 1/3 | E 173/200 Ended | E Time: 6.704s | ~Time Left: 181.015s |  Train Loss: 0.2458 | Train Acc. 92.0668% | Test Loss: 0.5492 | Test Acc. 80.4167%
AdamP on BACH_transformed: T 1/3 | E 174/200 Ended | E Time: 6.677s | ~Time Left: 173.610s |  Train Loss: 0.2145 | Train Acc. 92.6931% | Test Loss: 0.5426 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 175/200 Ended | E Time: 6.758s | ~Time Left: 168.938s |  Train Loss: 0.2295 | Train Acc. 91.1273% | Test Loss: 0.6032 | Test Acc. 80.8333%
AdamP on BACH_transformed: T 1/3 | E 176/200 Ended | E Time: 6.728s | ~Time Left: 161.460s |  Train Loss: 0.1987 | Train Acc. 92.4843% | Test Loss: 0.6384 | Test Acc. 76.6667%
AdamP on BACH_transformed: T 1/3 | E 177/200 Ended | E Time: 6.641s | ~Time Left: 152.737s |  Train Loss: 0.2402 | Train Acc. 92.1712% | Test Loss: 0.6076 | Test Acc. 77.5000%
AdamP on BACH_transformed: T 1/3 | E 178/200 Ended | E Time: 6.733s | ~Time Left: 148.117s |  Train Loss: 0.2587 | Train Acc. 90.1879% | Test Loss: 0.5907 | Test Acc. 79.5833%
AdamP on BACH_transformed: T 1/3 | E 179/200 Ended | E Time: 6.669s | ~Time Left: 140.052s |  Train Loss: 0.2885 | Train Acc. 89.2484% | Test Loss: 0.7026 | Test Acc. 77.9167%
AdamP on BACH_transformed: T 1/3 | E 180/200 Ended | E Time: 6.700s | ~Time Left: 134.001s |  Train Loss: 0.2845 | Train Acc. 88.3090% | Test Loss: 0.8368 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 181/200 Ended | E Time: 6.736s | ~Time Left: 127.992s |  Train Loss: 0.2686 | Train Acc. 90.7098% | Test Loss: 0.6641 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 182/200 Ended | E Time: 6.780s | ~Time Left: 122.042s |  Train Loss: 0.2355 | Train Acc. 91.3361% | Test Loss: 0.6590 | Test Acc. 75.8333%
AdamP on BACH_transformed: T 1/3 | E 183/200 Ended | E Time: 6.647s | ~Time Left: 112.999s |  Train Loss: 0.2666 | Train Acc. 90.3967% | Test Loss: 0.6032 | Test Acc. 80.0000%
AdamP on BACH_transformed: T 1/3 | E 184/200 Ended | E Time: 6.742s | ~Time Left: 107.868s |  Train Loss: 0.2113 | Train Acc. 92.3800% | Test Loss: 0.5042 | Test Acc. 80.0000%
AdamP on BACH_transformed: T 1/3 | E 185/200 Ended | E Time: 6.779s | ~Time Left: 101.687s |  Train Loss: 0.2247 | Train Acc. 92.7975% | Test Loss: 0.4914 | Test Acc. 81.6667%
AdamP on BACH_transformed: T 1/3 | E 186/200 Ended | E Time: 6.848s | ~Time Left: 95.867s |  Train Loss: 0.1854 | Train Acc. 93.1106% | Test Loss: 0.4225 | Test Acc. 83.3333%
AdamP on BACH_transformed: T 1/3 | E 187/200 Ended | E Time: 6.694s | ~Time Left: 87.021s |  Train Loss: 0.2191 | Train Acc. 92.7975% | Test Loss: 0.6784 | Test Acc. 77.5000%
AdamP on BACH_transformed: T 1/3 | E 188/200 Ended | E Time: 6.667s | ~Time Left: 80.005s |  Train Loss: 0.1719 | Train Acc. 94.5720% | Test Loss: 0.6991 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 189/200 Ended | E Time: 6.718s | ~Time Left: 73.896s |  Train Loss: 0.1940 | Train Acc. 93.3194% | Test Loss: 0.5613 | Test Acc. 80.4167%
AdamP on BACH_transformed: T 1/3 | E 190/200 Ended | E Time: 6.665s | ~Time Left: 66.648s |  Train Loss: 0.1811 | Train Acc. 93.5282% | Test Loss: 0.6399 | Test Acc. 76.6667%
AdamP on BACH_transformed: T 1/3 | E 191/200 Ended | E Time: 6.750s | ~Time Left: 60.754s |  Train Loss: 0.2140 | Train Acc. 91.5449% | Test Loss: 0.4766 | Test Acc. 82.5000%
AdamP on BACH_transformed: T 1/3 | E 192/200 Ended | E Time: 6.679s | ~Time Left: 53.429s |  Train Loss: 0.1653 | Train Acc. 93.8413% | Test Loss: 0.5434 | Test Acc. 81.2500%
AdamP on BACH_transformed: T 1/3 | E 193/200 Ended | E Time: 6.886s | ~Time Left: 48.202s |  Train Loss: 0.1755 | Train Acc. 93.9457% | Test Loss: 0.4992 | Test Acc. 84.5833%
AdamP on BACH_transformed: T 1/3 | E 194/200 Ended | E Time: 6.673s | ~Time Left: 40.036s |  Train Loss: 0.1856 | Train Acc. 93.0063% | Test Loss: 0.6461 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 195/200 Ended | E Time: 6.760s | ~Time Left: 33.802s |  Train Loss: 0.2160 | Train Acc. 91.8580% | Test Loss: 0.6968 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 196/200 Ended | E Time: 6.691s | ~Time Left: 26.762s |  Train Loss: 0.1666 | Train Acc. 94.3633% | Test Loss: 0.5140 | Test Acc. 82.0833%
AdamP on BACH_transformed: T 1/3 | E 197/200 Ended | E Time: 6.679s | ~Time Left: 20.036s |  Train Loss: 0.1810 | Train Acc. 93.5282% | Test Loss: 0.6851 | Test Acc. 76.2500%
AdamP on BACH_transformed: T 1/3 | E 198/200 Ended | E Time: 6.805s | ~Time Left: 13.610s |  Train Loss: 0.2031 | Train Acc. 93.0063% | Test Loss: 0.4673 | Test Acc. 84.1667%
AdamP on BACH_transformed: T 1/3 | E 199/200 Ended | E Time: 6.785s | ~Time Left: 6.785s |  Train Loss: 0.1757 | Train Acc. 93.8413% | Test Loss: 0.6229 | Test Acc. 80.0000%
AdamP on BACH_transformed: T 1/3 | E 200/200 Ended | E Time: 6.664s | ~Time Left: 0.000s |  Train Loss: 0.1596 | Train Acc. 94.6764% | Test Loss: 0.5746 | Test Acc. 77.0833%
AdamP on BACH_transformed: T 2/3 | E 1/200 Ended | E Time: 6.733s | ~Time Left: 1339.802s |  Train Loss: 1.3266 | Train Acc. 36.2213% | Test Loss: 1.7113 | Test Acc. 27.0833%
AdamP on BACH_transformed: T 2/3 | E 2/200 Ended | E Time: 6.665s | ~Time Left: 1319.616s |  Train Loss: 1.2666 | Train Acc. 42.7975% | Test Loss: 1.2921 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 2/3 | E 3/200 Ended | E Time: 6.729s | ~Time Left: 1325.709s |  Train Loss: 1.2767 | Train Acc. 41.2317% | Test Loss: 1.2732 | Test Acc. 42.0833%
AdamP on BACH_transformed: T 2/3 | E 4/200 Ended | E Time: 6.720s | ~Time Left: 1317.187s |  Train Loss: 1.2472 | Train Acc. 42.1712% | Test Loss: 1.2643 | Test Acc. 40.4167%
AdamP on BACH_transformed: T 2/3 | E 5/200 Ended | E Time: 7.330s | ~Time Left: 1429.307s |  Train Loss: 1.2198 | Train Acc. 44.3633% | Test Loss: 1.2575 | Test Acc. 42.0833%
AdamP on BACH_transformed: T 2/3 | E 6/200 Ended | E Time: 6.763s | ~Time Left: 1311.956s |  Train Loss: 1.2411 | Train Acc. 42.2756% | Test Loss: 1.2932 | Test Acc. 45.0000%
AdamP on BACH_transformed: T 2/3 | E 7/200 Ended | E Time: 6.791s | ~Time Left: 1310.633s |  Train Loss: 1.1899 | Train Acc. 46.7641% | Test Loss: 1.2757 | Test Acc. 45.0000%
AdamP on BACH_transformed: T 2/3 | E 8/200 Ended | E Time: 7.343s | ~Time Left: 1409.863s |  Train Loss: 1.2110 | Train Acc. 44.3633% | Test Loss: 1.2474 | Test Acc. 42.9167%
AdamP on BACH_transformed: T 2/3 | E 9/200 Ended | E Time: 6.712s | ~Time Left: 1281.999s |  Train Loss: 1.2003 | Train Acc. 44.9896% | Test Loss: 1.2644 | Test Acc. 45.4167%
AdamP on BACH_transformed: T 2/3 | E 10/200 Ended | E Time: 6.723s | ~Time Left: 1277.389s |  Train Loss: 1.1891 | Train Acc. 46.3466% | Test Loss: 1.2815 | Test Acc. 38.3333%
AdamP on BACH_transformed: T 2/3 | E 11/200 Ended | E Time: 6.882s | ~Time Left: 1300.671s |  Train Loss: 1.1788 | Train Acc. 49.1649% | Test Loss: 1.1894 | Test Acc. 46.6667%
AdamP on BACH_transformed: T 2/3 | E 12/200 Ended | E Time: 6.807s | ~Time Left: 1279.709s |  Train Loss: 1.1835 | Train Acc. 47.2860% | Test Loss: 1.3611 | Test Acc. 37.5000%
AdamP on BACH_transformed: T 2/3 | E 13/200 Ended | E Time: 6.692s | ~Time Left: 1251.447s |  Train Loss: 1.1669 | Train Acc. 47.9123% | Test Loss: 1.2229 | Test Acc. 47.0833%
AdamP on BACH_transformed: T 2/3 | E 14/200 Ended | E Time: 6.775s | ~Time Left: 1260.113s |  Train Loss: 1.1637 | Train Acc. 47.4948% | Test Loss: 1.3229 | Test Acc. 36.2500%
AdamP on BACH_transformed: T 2/3 | E 15/200 Ended | E Time: 6.726s | ~Time Left: 1244.305s |  Train Loss: 1.1757 | Train Acc. 46.7641% | Test Loss: 1.1961 | Test Acc. 47.0833%
AdamP on BACH_transformed: T 2/3 | E 16/200 Ended | E Time: 6.691s | ~Time Left: 1231.209s |  Train Loss: 1.1485 | Train Acc. 50.0000% | Test Loss: 1.2703 | Test Acc. 40.8333%
AdamP on BACH_transformed: T 2/3 | E 17/200 Ended | E Time: 6.657s | ~Time Left: 1218.174s |  Train Loss: 1.1344 | Train Acc. 50.5219% | Test Loss: 1.2525 | Test Acc. 44.5833%
AdamP on BACH_transformed: T 2/3 | E 18/200 Ended | E Time: 6.785s | ~Time Left: 1234.914s |  Train Loss: 1.1080 | Train Acc. 52.9228% | Test Loss: 1.1640 | Test Acc. 51.2500%
AdamP on BACH_transformed: T 2/3 | E 19/200 Ended | E Time: 6.779s | ~Time Left: 1227.071s |  Train Loss: 1.0935 | Train Acc. 52.7140% | Test Loss: 1.2520 | Test Acc. 39.1667%
AdamP on BACH_transformed: T 2/3 | E 20/200 Ended | E Time: 6.705s | ~Time Left: 1206.901s |  Train Loss: 1.1088 | Train Acc. 51.9833% | Test Loss: 1.1669 | Test Acc. 53.7500%
AdamP on BACH_transformed: T 2/3 | E 21/200 Ended | E Time: 6.721s | ~Time Left: 1202.971s |  Train Loss: 1.1115 | Train Acc. 52.5052% | Test Loss: 1.1223 | Test Acc. 51.6667%
AdamP on BACH_transformed: T 2/3 | E 22/200 Ended | E Time: 6.753s | ~Time Left: 1202.050s |  Train Loss: 1.0795 | Train Acc. 53.9666% | Test Loss: 1.1222 | Test Acc. 51.2500%
AdamP on BACH_transformed: T 2/3 | E 23/200 Ended | E Time: 6.735s | ~Time Left: 1192.144s |  Train Loss: 1.0657 | Train Acc. 54.8017% | Test Loss: 1.3338 | Test Acc. 47.0833%
AdamP on BACH_transformed: T 2/3 | E 24/200 Ended | E Time: 6.790s | ~Time Left: 1194.984s |  Train Loss: 1.0601 | Train Acc. 54.2798% | Test Loss: 1.2450 | Test Acc. 49.1667%
AdamP on BACH_transformed: T 2/3 | E 25/200 Ended | E Time: 6.781s | ~Time Left: 1186.733s |  Train Loss: 1.0747 | Train Acc. 55.3236% | Test Loss: 1.0667 | Test Acc. 51.6667%
AdamP on BACH_transformed: T 2/3 | E 26/200 Ended | E Time: 6.642s | ~Time Left: 1155.625s |  Train Loss: 1.0528 | Train Acc. 56.8894% | Test Loss: 0.9814 | Test Acc. 55.0000%
AdamP on BACH_transformed: T 2/3 | E 27/200 Ended | E Time: 6.700s | ~Time Left: 1159.174s |  Train Loss: 1.0416 | Train Acc. 57.0981% | Test Loss: 1.1385 | Test Acc. 49.5833%
AdamP on BACH_transformed: T 2/3 | E 28/200 Ended | E Time: 6.658s | ~Time Left: 1145.208s |  Train Loss: 1.0207 | Train Acc. 56.3674% | Test Loss: 1.0328 | Test Acc. 59.5833%
AdamP on BACH_transformed: T 2/3 | E 29/200 Ended | E Time: 6.672s | ~Time Left: 1140.910s |  Train Loss: 0.9902 | Train Acc. 58.8727% | Test Loss: 1.1684 | Test Acc. 44.5833%
AdamP on BACH_transformed: T 2/3 | E 30/200 Ended | E Time: 6.722s | ~Time Left: 1142.755s |  Train Loss: 1.0192 | Train Acc. 57.3069% | Test Loss: 0.9989 | Test Acc. 55.8333%
AdamP on BACH_transformed: T 2/3 | E 31/200 Ended | E Time: 6.747s | ~Time Left: 1140.227s |  Train Loss: 0.9565 | Train Acc. 62.5261% | Test Loss: 1.2483 | Test Acc. 51.2500%
AdamP on BACH_transformed: T 2/3 | E 32/200 Ended | E Time: 6.758s | ~Time Left: 1135.345s |  Train Loss: 0.9665 | Train Acc. 57.6200% | Test Loss: 0.9784 | Test Acc. 61.2500%
