transferring data
Sun Jul  4 20:15:19 PDT 2021

Finished transferring
Sun Jul  4 20:15:24 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : PostTrainingConfigs/AJ-Lymph_transformed_testing/AdamP/lr-0.001-config-AdamP.yaml
    data                : /localscratch/zhan8425.6958539.0        
    output              : ADP_post_trained/AJ-Lymph_transformed/AdamP/output/fine_tuning
    checkpoint          : ADP_post_trained/AJ-Lymph_transformed/AdamP/checkpoint/fine_tuning/lr-0.001
    resume              : None                                    
    pretrained_model    : /home/zhan8425/projects/def-plato/zhan8425/HistoKT/.Adas-checkpoint/ADP/best_trial_2.pth.tar
    freeze_encoder      : 1                                       
    root                : .                                       
    save_freq           : 25                                      
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Output dir ADP_post_trained/AJ-Lymph_transformed/AdamP/output/fine_tuning does not exist, building
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              AJ-Lymph_transformed
    network              ResNet18            
    optimizer            AdamP               
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              0.001               
    early_stop_threshold -1.0                
    optimizer_kwargs     {'weight_decay': 0.0005}
    scheduler_kwargs     {'gamma': 0.5, 'step_size': 20.0}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           200                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
AdamP on AJ-Lymph_transformed: T 1/3 | E 1/200 Ended | E Time: 4.326s | ~Time Left: 860.871s |  Train Loss: 1.5122 | Train Acc. 38.4615% | Test Loss: 9.1422 | Test Acc. 54.0541%
AdamP on AJ-Lymph_transformed: T 1/3 | E 85/200 Ended | E Time: 3.286s | ~Time Left: 377.864s |  Train Loss: 0.6411 | Train Acc. 69.5652% | Test Loss: 0.8695 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 86/200 Ended | E Time: 3.272s | ~Time Left: 373.039s |  Train Loss: 0.6284 | Train Acc. 68.5619% | Test Loss: 0.7751 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 87/200 Ended | E Time: 3.278s | ~Time Left: 370.463s |  Train Loss: 0.6168 | Train Acc. 72.9097% | Test Loss: 0.5447 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 88/200 Ended | E Time: 3.334s | ~Time Left: 373.389s |  Train Loss: 0.6888 | Train Acc. 66.5552% | Test Loss: 0.7164 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 89/200 Ended | E Time: 3.282s | ~Time Left: 364.248s |  Train Loss: 0.6771 | Train Acc. 70.5686% | Test Loss: 0.6562 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 90/200 Ended | E Time: 3.309s | ~Time Left: 363.940s |  Train Loss: 0.6738 | Train Acc. 66.2207% | Test Loss: 1.0521 | Test Acc. 56.7568%
AdamP on AJ-Lymph_transformed: T 1/3 | E 91/200 Ended | E Time: 3.323s | ~Time Left: 362.157s |  Train Loss: 0.6509 | Train Acc. 66.5552% | Test Loss: 0.4619 | Test Acc. 75.6757%
AdamP on AJ-Lymph_transformed: T 1/3 | E 92/200 Ended | E Time: 3.521s | ~Time Left: 380.310s |  Train Loss: 0.6379 | Train Acc. 69.5652% | Test Loss: 1.2423 | Test Acc. 54.0541%
AdamP on AJ-Lymph_transformed: T 1/3 | E 93/200 Ended | E Time: 3.372s | ~Time Left: 360.823s |  Train Loss: 0.6532 | Train Acc. 66.5552% | Test Loss: 0.7043 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 94/200 Ended | E Time: 3.366s | ~Time Left: 356.835s |  Train Loss: 0.6853 | Train Acc. 69.2308% | Test Loss: 0.8161 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 95/200 Ended | E Time: 3.383s | ~Time Left: 355.231s |  Train Loss: 0.5918 | Train Acc. 74.9164% | Test Loss: 0.4603 | Test Acc. 78.3784%
AdamP on AJ-Lymph_transformed: T 1/3 | E 96/200 Ended | E Time: 3.274s | ~Time Left: 340.517s |  Train Loss: 0.6342 | Train Acc. 73.9130% | Test Loss: 0.3861 | Test Acc. 78.3784%
AdamP on AJ-Lymph_transformed: T 1/3 | E 97/200 Ended | E Time: 3.329s | ~Time Left: 342.934s |  Train Loss: 0.6759 | Train Acc. 69.8997% | Test Loss: 1.6773 | Test Acc. 43.2432%
AdamP on AJ-Lymph_transformed: T 1/3 | E 98/200 Ended | E Time: 3.335s | ~Time Left: 340.123s |  Train Loss: 0.6989 | Train Acc. 67.8930% | Test Loss: 0.5336 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 99/200 Ended | E Time: 3.277s | ~Time Left: 330.946s |  Train Loss: 0.6073 | Train Acc. 72.2408% | Test Loss: 0.4735 | Test Acc. 81.0811%
AdamP on AJ-Lymph_transformed: T 1/3 | E 100/200 Ended | E Time: 3.280s | ~Time Left: 327.998s |  Train Loss: 0.6399 | Train Acc. 73.5786% | Test Loss: 0.4415 | Test Acc. 75.6757%
AdamP on AJ-Lymph_transformed: T 1/3 | E 101/200 Ended | E Time: 3.285s | ~Time Left: 325.182s |  Train Loss: 0.6335 | Train Acc. 71.5719% | Test Loss: 1.2258 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 102/200 Ended | E Time: 3.320s | ~Time Left: 325.333s |  Train Loss: 0.6256 | Train Acc. 70.9030% | Test Loss: 0.5992 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 103/200 Ended | E Time: 3.296s | ~Time Left: 319.716s |  Train Loss: 0.6162 | Train Acc. 74.2475% | Test Loss: 0.6538 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 104/200 Ended | E Time: 3.304s | ~Time Left: 317.198s |  Train Loss: 0.6938 | Train Acc. 70.2341% | Test Loss: 1.0722 | Test Acc. 54.0541%
AdamP on AJ-Lymph_transformed: T 1/3 | E 105/200 Ended | E Time: 3.353s | ~Time Left: 318.517s |  Train Loss: 0.5821 | Train Acc. 74.2475% | Test Loss: 0.5236 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 106/200 Ended | E Time: 3.296s | ~Time Left: 309.821s |  Train Loss: 0.6599 | Train Acc. 71.9064% | Test Loss: 0.7878 | Test Acc. 64.8649%
