transferring data
Tue Jul  6 16:20:03 PDT 2021

Finished transferring
Tue Jul  6 16:20:09 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : PostTrainingConfigs/AJ-Lymph_transformed_testing/AdamP/lr-0.001-config-AdamP.yaml
    data                : /localscratch/zhan8425.7068009.0        
    output              : ImageNet_post_trained/AJ-Lymph_transformed/AdamP/output/fine_tuning
    checkpoint          : ImageNet_post_trained/AJ-Lymph_transformed/AdamP/checkpoint/fine_tuning/lr-0.001
    resume              : None                                    
    pretrained_model    : ImageNet                                
    freeze_encoder      : 1                                       
    root                : .                                       
    save_freq           : 200                                     
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Output dir ImageNet_post_trained/AJ-Lymph_transformed/AdamP/output/fine_tuning does not exist, building
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              AJ-Lymph_transformed
    network              ResNet18            
    optimizer            AdamP               
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              0.001               
    early_stop_threshold -1.0                
    optimizer_kwargs     {'weight_decay': 0.0005}
    scheduler_kwargs     {'gamma': 0.5, 'step_size': 20.0}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           200                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
AdamP on AJ-Lymph_transformed: T 1/3 | E 1/200 Ended | E Time: 4.164s | ~Time Left: 828.559s |  Train Loss: 1.5377 | Train Acc. 39.4649% | Test Loss: 16.8292 | Test Acc. 32.4324%
AdamP on AJ-Lymph_transformed: T 1/3 | E 50/200 Ended | E Time: 3.262s | ~Time Left: 489.228s |  Train Loss: 0.7488 | Train Acc. 67.2241% | Test Loss: 0.6667 | Test Acc. 54.0541%
AdamP on AJ-Lymph_transformed: T 1/3 | E 51/200 Ended | E Time: 3.218s | ~Time Left: 479.442s |  Train Loss: 0.6829 | Train Acc. 69.2308% | Test Loss: 0.7892 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 52/200 Ended | E Time: 3.441s | ~Time Left: 509.278s |  Train Loss: 0.7461 | Train Acc. 66.8896% | Test Loss: 0.8700 | Test Acc. 56.7568%
AdamP on AJ-Lymph_transformed: T 1/3 | E 53/200 Ended | E Time: 3.580s | ~Time Left: 526.193s |  Train Loss: 0.7086 | Train Acc. 67.5585% | Test Loss: 0.4977 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 54/200 Ended | E Time: 3.230s | ~Time Left: 471.560s |  Train Loss: 0.6658 | Train Acc. 72.2408% | Test Loss: 0.6652 | Test Acc. 78.3784%
AdamP on AJ-Lymph_transformed: T 1/3 | E 55/200 Ended | E Time: 3.264s | ~Time Left: 473.218s |  Train Loss: 0.7524 | Train Acc. 62.8763% | Test Loss: 0.7675 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 56/200 Ended | E Time: 3.252s | ~Time Left: 468.222s |  Train Loss: 0.6644 | Train Acc. 70.9030% | Test Loss: 0.8403 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 57/200 Ended | E Time: 3.224s | ~Time Left: 461.008s |  Train Loss: 0.7010 | Train Acc. 69.2308% | Test Loss: 0.9665 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 58/200 Ended | E Time: 3.254s | ~Time Left: 462.030s |  Train Loss: 0.6359 | Train Acc. 72.5752% | Test Loss: 0.5091 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 59/200 Ended | E Time: 3.219s | ~Time Left: 453.898s |  Train Loss: 0.7654 | Train Acc. 68.8963% | Test Loss: 1.0004 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 60/200 Ended | E Time: 3.279s | ~Time Left: 459.012s |  Train Loss: 0.7612 | Train Acc. 67.5585% | Test Loss: 0.4700 | Test Acc. 75.6757%
AdamP on AJ-Lymph_transformed: T 1/3 | E 61/200 Ended | E Time: 3.225s | ~Time Left: 448.275s |  Train Loss: 0.7009 | Train Acc. 67.2241% | Test Loss: 0.5606 | Test Acc. 70.2703%
AdamP on AJ-Lymph_transformed: T 1/3 | E 62/200 Ended | E Time: 3.434s | ~Time Left: 473.948s |  Train Loss: 0.6948 | Train Acc. 71.2375% | Test Loss: 0.8419 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 63/200 Ended | E Time: 3.256s | ~Time Left: 446.009s |  Train Loss: 0.8340 | Train Acc. 64.5485% | Test Loss: 1.1848 | Test Acc. 54.0541%
AdamP on AJ-Lymph_transformed: T 1/3 | E 64/200 Ended | E Time: 3.243s | ~Time Left: 440.997s |  Train Loss: 0.6701 | Train Acc. 68.5619% | Test Loss: 0.4779 | Test Acc. 75.6757%
AdamP on AJ-Lymph_transformed: T 1/3 | E 65/200 Ended | E Time: 3.279s | ~Time Left: 442.653s |  Train Loss: 0.6591 | Train Acc. 71.9064% | Test Loss: 0.7150 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 66/200 Ended | E Time: 3.239s | ~Time Left: 433.986s |  Train Loss: 0.6655 | Train Acc. 68.8963% | Test Loss: 0.4714 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 67/200 Ended | E Time: 3.426s | ~Time Left: 455.636s |  Train Loss: 0.7012 | Train Acc. 67.8930% | Test Loss: 0.6162 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 68/200 Ended | E Time: 3.218s | ~Time Left: 424.713s |  Train Loss: 0.6627 | Train Acc. 71.2375% | Test Loss: 0.5810 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 69/200 Ended | E Time: 3.326s | ~Time Left: 435.748s |  Train Loss: 0.6386 | Train Acc. 72.2408% | Test Loss: 0.3904 | Test Acc. 83.7838%
AdamP on AJ-Lymph_transformed: T 1/3 | E 70/200 Ended | E Time: 3.293s | ~Time Left: 428.102s |  Train Loss: 0.6905 | Train Acc. 69.2308% | Test Loss: 0.5655 | Test Acc. 75.6757%
AdamP on AJ-Lymph_transformed: T 1/3 | E 71/200 Ended | E Time: 3.219s | ~Time Left: 415.244s |  Train Loss: 0.6827 | Train Acc. 70.9030% | Test Loss: 0.5705 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 72/200 Ended | E Time: 3.224s | ~Time Left: 412.730s |  Train Loss: 0.6960 | Train Acc. 68.5619% | Test Loss: 0.9577 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 73/200 Ended | E Time: 3.255s | ~Time Left: 413.435s |  Train Loss: 0.7284 | Train Acc. 67.2241% | Test Loss: 0.9709 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 74/200 Ended | E Time: 3.262s | ~Time Left: 411.037s |  Train Loss: 0.7259 | Train Acc. 69.5652% | Test Loss: 0.4488 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 75/200 Ended | E Time: 3.227s | ~Time Left: 403.418s |  Train Loss: 0.7090 | Train Acc. 68.5619% | Test Loss: 0.7406 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 76/200 Ended | E Time: 3.212s | ~Time Left: 398.306s |  Train Loss: 0.7597 | Train Acc. 70.2341% | Test Loss: 0.5158 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 77/200 Ended | E Time: 3.198s | ~Time Left: 393.401s |  Train Loss: 0.7002 | Train Acc. 69.8997% | Test Loss: 0.7902 | Test Acc. 48.6487%
AdamP on AJ-Lymph_transformed: T 1/3 | E 78/200 Ended | E Time: 3.260s | ~Time Left: 397.708s |  Train Loss: 0.6992 | Train Acc. 71.9064% | Test Loss: 1.0296 | Test Acc. 56.7568%
AdamP on AJ-Lymph_transformed: T 1/3 | E 79/200 Ended | E Time: 4.029s | ~Time Left: 487.468s |  Train Loss: 0.6234 | Train Acc. 74.9164% | Test Loss: 0.4073 | Test Acc. 78.3784%
AdamP on AJ-Lymph_transformed: T 1/3 | E 80/200 Ended | E Time: 3.211s | ~Time Left: 385.373s |  Train Loss: 0.7395 | Train Acc. 68.5619% | Test Loss: 1.2150 | Test Acc. 43.2432%
AdamP on AJ-Lymph_transformed: T 1/3 | E 81/200 Ended | E Time: 3.222s | ~Time Left: 383.477s |  Train Loss: 0.6890 | Train Acc. 73.2441% | Test Loss: 1.3928 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 82/200 Ended | E Time: 3.196s | ~Time Left: 377.108s |  Train Loss: 0.6984 | Train Acc. 67.8930% | Test Loss: 0.5498 | Test Acc. 70.2703%
AdamP on AJ-Lymph_transformed: T 1/3 | E 83/200 Ended | E Time: 3.232s | ~Time Left: 378.165s |  Train Loss: 0.6825 | Train Acc. 70.2341% | Test Loss: 1.1681 | Test Acc. 70.2703%
AdamP on AJ-Lymph_transformed: T 1/3 | E 84/200 Ended | E Time: 3.232s | ~Time Left: 374.878s |  Train Loss: 0.6802 | Train Acc. 68.5619% | Test Loss: 1.3654 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 85/200 Ended | E Time: 3.232s | ~Time Left: 371.673s |  Train Loss: 0.7466 | Train Acc. 70.2341% | Test Loss: 0.9030 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 86/200 Ended | E Time: 3.266s | ~Time Left: 372.298s |  Train Loss: 0.6341 | Train Acc. 69.8997% | Test Loss: 0.6251 | Test Acc. 56.7568%
AdamP on AJ-Lymph_transformed: T 1/3 | E 87/200 Ended | E Time: 3.276s | ~Time Left: 370.188s |  Train Loss: 0.7143 | Train Acc. 66.8896% | Test Loss: 1.1583 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 88/200 Ended | E Time: 3.317s | ~Time Left: 371.538s |  Train Loss: 0.6566 | Train Acc. 71.9064% | Test Loss: 0.4321 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 89/200 Ended | E Time: 3.235s | ~Time Left: 359.138s |  Train Loss: 0.6499 | Train Acc. 71.2375% | Test Loss: 0.5187 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 90/200 Ended | E Time: 3.282s | ~Time Left: 360.990s |  Train Loss: 0.6044 | Train Acc. 73.5786% | Test Loss: 0.6934 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 91/200 Ended | E Time: 3.236s | ~Time Left: 352.718s |  Train Loss: 0.6065 | Train Acc. 72.9097% | Test Loss: 0.5958 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 92/200 Ended | E Time: 3.240s | ~Time Left: 349.928s |  Train Loss: 0.5797 | Train Acc. 70.5686% | Test Loss: 0.4658 | Test Acc. 78.3784%
AdamP on AJ-Lymph_transformed: T 1/3 | E 93/200 Ended | E Time: 3.270s | ~Time Left: 349.864s |  Train Loss: 0.6554 | Train Acc. 70.5686% | Test Loss: 0.5739 | Test Acc. 62.1622%
AdamP on AJ-Lymph_transformed: T 1/3 | E 94/200 Ended | E Time: 3.234s | ~Time Left: 342.857s |  Train Loss: 0.5132 | Train Acc. 79.2642% | Test Loss: 1.2412 | Test Acc. 54.0541%
AdamP on AJ-Lymph_transformed: T 1/3 | E 95/200 Ended | E Time: 3.238s | ~Time Left: 340.010s |  Train Loss: 0.6663 | Train Acc. 69.5652% | Test Loss: 1.2138 | Test Acc. 54.0541%
AdamP on AJ-Lymph_transformed: T 1/3 | E 96/200 Ended | E Time: 3.567s | ~Time Left: 370.980s |  Train Loss: 0.6642 | Train Acc. 69.2308% | Test Loss: 0.4936 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 97/200 Ended | E Time: 3.326s | ~Time Left: 342.613s |  Train Loss: 0.6001 | Train Acc. 72.2408% | Test Loss: 1.5269 | Test Acc. 59.4595%
AdamP on AJ-Lymph_transformed: T 1/3 | E 98/200 Ended | E Time: 3.287s | ~Time Left: 335.323s |  Train Loss: 0.6164 | Train Acc. 74.5819% | Test Loss: 0.6447 | Test Acc. 70.2703%
AdamP on AJ-Lymph_transformed: T 1/3 | E 99/200 Ended | E Time: 3.212s | ~Time Left: 324.459s |  Train Loss: 0.5888 | Train Acc. 75.9197% | Test Loss: 1.0082 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 100/200 Ended | E Time: 3.208s | ~Time Left: 320.802s |  Train Loss: 0.5578 | Train Acc. 73.5786% | Test Loss: 1.1861 | Test Acc. 51.3514%
AdamP on AJ-Lymph_transformed: T 1/3 | E 101/200 Ended | E Time: 3.209s | ~Time Left: 317.669s |  Train Loss: 0.6277 | Train Acc. 73.2441% | Test Loss: 0.5624 | Test Acc. 67.5676%
AdamP on AJ-Lymph_transformed: T 1/3 | E 102/200 Ended | E Time: 3.242s | ~Time Left: 317.744s |  Train Loss: 0.5736 | Train Acc. 76.2542% | Test Loss: 0.7372 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 103/200 Ended | E Time: 3.210s | ~Time Left: 311.339s |  Train Loss: 0.6575 | Train Acc. 70.5686% | Test Loss: 0.5446 | Test Acc. 64.8649%
AdamP on AJ-Lymph_transformed: T 1/3 | E 104/200 Ended | E Time: 3.438s | ~Time Left: 330.049s |  Train Loss: 0.6660 | Train Acc. 73.5786% | Test Loss: 0.5274 | Test Acc. 70.2703%
AdamP on AJ-Lymph_transformed: T 1/3 | E 105/200 Ended | E Time: 3.352s | ~Time Left: 318.397s |  Train Loss: 0.6193 | Train Acc. 72.5752% | Test Loss: 0.4034 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 106/200 Ended | E Time: 3.278s | ~Time Left: 308.120s |  Train Loss: 0.6352 | Train Acc. 75.5853% | Test Loss: 0.4788 | Test Acc. 72.9730%
AdamP on AJ-Lymph_transformed: T 1/3 | E 107/200 Ended | E Time: 3.227s | ~Time Left: 300.104s |  Train Loss: 0.6011 | Train Acc. 74.5819% | Test Loss: 0.4515 | Test Acc. 75.6757%
